,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
972,103/07/15,0,224,117,1041,114 1,674,-1 6,0.25%,64.75%,11,68.95,69.05,68.75,68.95,0.25,0.36%,3956,272691,0
973,103/07/14,0,185,100,927,23 5,675,-24 3,0.23%,72.82%,0,68.25,68.8,68.25,68.7,0.4,0.59%,3078,210969,0
974,103/07/11,0,3463,-1362,904,-65 6,699,12 6,0.22%,77.32%,1,68.35,68.7,68.15,68.3,-0.05,-0.07%,7800,533512,0
975,103/07/10,0,3654,-561,969,23 3,687,13 3,0.24%,70.90%,0,67.8,68.45,67.8,68.35,0.5,0.74%,5628,384019,0
976,103/07/09,0,1111,563,946,123 8,674,0 8,0.23%,71.25%,8,67.65,67.85,67.5,67.85,0.1,0.15%,3130,211949,0
977,103/07/08,0,2659,858,823,-42 6,674,-3 10,0.20%,81.90%,6,67.8,67.9,67.6,67.75,0.15,0.22%,5506,373081,0
978,103/07/07,0,2952,-4,865,-118 9,677,22 2,0.21%,78.27%,2,67.5,67.7,67.3,67.6,-0.1,-0.15%,5515,372244,0
979,103/07/04,0,-3835,3815,983,48 7,655,1 10,0.24%,66.63%,15,67.8,67.9,67.35,67.7,0.0,0.00%,7081,479384,0
980,103/07/03,0,-1022,2988,935,-33 2,654,8 5,0.23%,69.95%,28,67.1,67.8,66.9,67.7,0.6,0.89%,8115,547950,0
981,103/07/02,0,1433,206,968,34 1,646,0 10,0.24%,66.74%,67,66.8,67.55,66.65,67.1,0.55,0.83%,11641,780941,0
982,103/07/01,0,4304,1043,934,158 7,646,5 0,0.28%,69.16%,11,65.95,66.75,65.85,66.55,0.6,0.91%,9615,638501,0
983,103/06/30,0,1776,2694,776,57 7,641,-4 5,0.23%,82.60%,29,65.3,66.0,65.2,65.95,0.6,0.92%,7585,498698,0
984,103/06/27,0,1508,921,719,33 6,645,2 3,0.21%,89.71%,11,65.35,65.35,64.5,65.35,0.0,0.00%,9225,598653,0
985,103/06/26,0,3377,1562,686,-40 3,643,5 8,0.20%,93.73%,2,64.75,65.4,64.75,65.35,0.7,1.08%,9208,600328,0
986,103/06/25,0,-1156,3623,726,88 0,638,0 8,0.22%,87.88%,10,64.65,64.8,64.6,64.65,-0.15,-0.23%,7516,486230,0
987,103/06/24,0,2904,1961,638,13 8,638,-2 7,0.19%,100.00%,0,64.85,65.05,64.7,64.8,0.1,0.15%,7963,516388,0
988,103/06/23,0,2144,-190,625,23 0,640,1 4,0.19%,102.40%,1,64.8,65.0,64.6,64.7,-0.05,-0.08%,13750,891376,0
989,103/06/20,0,688,-53,602,-40 9,639,0 8,0.21%,106.15%,0,64.95,65.1,64.7,64.75,-0.2,-0.31%,3558,231006,0
990,103/06/19,0,-2404,5699,642,-305 4,639,-6 10,0.23%,99.53%,0,64.65,65.05,64.55,64.95,0.45,0.70%,9933,644039,0
991,103/06/18,0,1858,2049,947,15 9,645,0 1,0.35%,68.11%,5,64.4,64.8,64.3,64.5,0.15,0.23%,9535,614914,0
992,103/06/17,0,1379,1708,932,-82 9,645,6 4,0.36%,69.21%,1,63.9,64.45,63.85,64.35,0.45,0.70%,3854,247310,0
993,103/06/16,0,-486,1374,1014,31 5,639,2 8,0.42%,63.02%,4,63.85,64.0,63.6,63.9,0.05,0.08%,2605,166269,0
994,103/06/13,0,828,675,983,33 1,637,2 6,0.42%,64.80%,2,63.9,63.9,63.7,63.85,-0.15,-0.23%,3322,212037,0
995,103/06/12,0,2354,219,950,16 5,635,-6 3,0.41%,66.84%,3,64.0,64.1,63.9,64.0,-0.15,-0.23%,4508,288458,0
996,103/06/11,0,2538,1400,934,25 6,641,-7 6,0.40%,68.63%,3,64.2,64.25,64.05,64.15,-0.05,-0.08%,5039,323020,0
997,103/06/10,0,-2,1609,909,-1 3,648,-1 3,0.37%,71.29%,0,63.85,64.3,63.85,64.2,0.4,0.63%,6843,438788,0
998,103/06/09,0,-1962,2698,910,-27 8,649,0 8,0.37%,71.32%,1,63.6,63.85,63.6,63.8,0.25,0.39%,3895,248324,0
999,103/06/06,0,562,114,937,222 6,649,1 10,0.38%,69.26%,0,63.65,63.75,63.4,63.55,0.15,0.24%,3489,221859,0
1000,103/06/05,0,887,63,715,7 9,648,1 2,0.29%,90.63%,0,63.3,63.4,63.1,63.4,0.0,0.00%,1703,107766,0
1001,103/06/04,0,80,956,708,-69 7,647,1 10,0.29%,91.38%,0,63.4,63.55,63.3,63.4,0.25,0.40%,3390,215049,0
1002,103/06/03,0,1356,-88,777,35 2,646,-2 5,0.32%,83.14%,2,63.15,63.45,62.8,63.15,0.05,0.08%,5110,322847,0
1003,103/05/30,0,1160,2277,742,-82 7,648,5 5,0.30%,87.33%,45,63.4,63.45,63.1,63.1,-0.3,-0.47%,6716,424931,0
1004,103/05/29,0,-408,5301,824,-1 6,643,-7 3,0.33%,78.03%,51,63.7,63.7,63.4,63.4,-0.3,-0.47%,9545,606470,0
1005,103/05/28,0,-807,6070,825,69 3,650,-17 8,0.33%,78.79%,11,63.15,63.8,63.15,63.7,0.6,0.95%,11647,739628,0
1006,103/05/27,0,616,5880,756,20 0,667,1 8,0.31%,88.23%,5,63.05,63.2,62.95,63.1,0.05,0.08%,8034,506977,0
1007,103/05/26,0,2730,1455,736,-63 8,666,-5 7,0.30%,90.49%,0,62.85,63.1,62.85,63.05,0.3,0.48%,8644,544730,0
1008,103/05/23,0,6373,5254,799,-162 0,671,11 4,0.32%,83.98%,1,62.85,62.9,62.65,62.75,0.1,0.16%,13449,843990,0
1009,103/05/22,0,2717,9029,961,-48 9,660,-15 8,0.39%,68.68%,21,62.0,62.65,61.95,62.65,0.85,1.38%,14665,914426,0
1010,103/05/21,0,346,3700,1009,50 4,675,22 10,0.41%,66.90%,0,62.0,62.2,61.75,61.8,-0.3,-0.48%,6524,404622,0
1011,103/05/20,0,2196,5696,959,-59 9,653,13 1,0.39%,68.09%,6,61.9,62.3,61.9,62.1,0.25,0.40%,9947,617828,0
1012,103/05/19,0,698,3522,1018,125 9,640,12 4,0.41%,62.87%,5,61.85,62.0,61.8,61.85,0.0,0.00%,7166,443514,0
1013,103/05/16,0,1600,2214,893,22 5,628,-4 8,0.36%,70.32%,19,61.65,61.85,61.4,61.85,0.1,0.16%,9139,563133,0
1014,103/05/15,0,2534,4186,871,54 1,632,4 6,0.35%,72.56%,2,61.75,61.85,61.55,61.75,-0.05,-0.08%,8904,549373,0
1015,103/05/14,0,5098,4524,817,-42 5,628,9 3,0.33%,76.87%,0,61.6,61.8,61.45,61.8,0.35,0.57%,10740,662002,0
1016,103/05/13,0,2463,1221,859,-63 6,619,12 6,0.35%,72.06%,0,61.6,61.75,61.35,61.45,0.3,0.49%,5611,345232,0
1017,103/05/12,0,1901,-309,922,35 3,607,7 3,0.37%,65.84%,19,61.5,61.5,61.1,61.15,-0.3,-0.49%,3934,240843,0
1018,103/05/09,0,1270,114,887,-9 8,600,-2 8,0.35%,67.64%,2,61.7,61.85,61.45,61.45,-0.4,-0.65%,3932,242255,0
1019,103/05/08,0,1816,505,896,-59 6,602,0 10,0.36%,67.19%,1,61.6,61.85,61.4,61.85,0.45,0.73%,3831,236337,0
1020,103/05/07,0,11,1479,955,21 9,602,5 2,0.38%,63.04%,10,61.5,61.6,61.2,61.4,-0.15,-0.24%,7878,483710,0
1021,103/05/06,0,-950,2765,934,-7 7,597,5 10,0.36%,63.92%,32,61.5,61.75,61.1,61.55,0.35,0.57%,10314,632334,0
1022,103/05/05,0,2368,-2863,941,87 2,592,0 5,0.36%,62.91%,8,61.55,61.6,61.0,61.2,-0.1,-0.16%,6846,419279,0
1023,103/05/02,0,1205,1832,854,-61 1,592,-34 10,0.33%,69.32%,1,61.15,61.65,61.15,61.3,0.3,0.49%,7647,469117,0
1024,103/04/30,0,-135,388,915,33 7,626,2 5,0.35%,68.42%,21,61.4,61.45,60.8,61.0,-0.35,-0.57%,5598,341881,0
1025,103/04/29,0,831,-115,882,59 6,624,-3 3,0.34%,70.75%,19,61.25,61.5,61.1,61.35,0.1,0.16%,6519,399867,0
1026,103/04/28,0,412,487,823,1 3,627,-8 8,0.31%,76.18%,18,60.3,61.5,60.3,61.25,0.55,0.91%,8483,516757,0
1027,103/04/25,0,3703,-3400,822,163 0,635,-1 8,0.31%,77.25%,11,61.65,61.8,60.6,60.7,-1.05,-1.70%,22903,1397360,0
1028,103/04/24,0,1018,2148,659,-77 8,636,0 7,0.24%,96.51%,2,61.7,61.8,61.6,61.75,0.1,0.16%,4518,278869,0
1029,103/04/23,0,659,965,736,38 0,636,-4 4,0.27%,86.41%,11,61.85,62.05,61.5,61.65,-0.1,-0.16%,5487,339123,0
1030,103/04/22,0,2579,4312,698,-19 9,640,-19 8,0.25%,91.69%,11,61.55,61.95,61.55,61.75,0.2,0.32%,9138,564339,0
1031,103/04/21,0,1451,1126,717,-40 4,659,-13 10,0.26%,91.91%,0,61.45,61.65,61.45,61.55,0.0,0.00%,3406,209616,0
1032,103/04/18,0,2991,1242,757,-170 9,672,-81 1,0.27%,88.77%,1,61.75,61.9,61.5,61.55,0.4,0.65%,7073,436081,0
1033,103/04/17,0,1451,474,927,2 9,753,-20 4,0.33%,81.23%,0,61.3,61.4,61.1,61.15,-0.15,-0.24%,3532,216348,0
1034,103/04/16,0,2184,1173,925,-96 5,773,-9 8,0.33%,83.57%,6,61.35,61.5,61.1,61.3,-0.05,-0.08%,7050,432480,0
1035,103/04/15,0,4624,8180,1021,15 1,782,-52 6,0.36%,76.59%,1,61.2,61.45,61.2,61.35,0.3,0.49%,13893,852295,0
1036,103/04/14,0,2222,8830,1006,68 5,834,6 3,0.35%,82.90%,0,61.1,61.2,60.9,61.05,-0.1,-0.16%,13397,818203,0
1037,103/04/11,0,-1638,11806,938,-66 6,828,23 6,0.33%,88.27%,6,60.8,61.15,60.8,61.15,-0.05,-0.08%,15019,916078,0
1038,103/04/10,0,-2257,10326,1004,-59 3,805,-37 3,0.35%,80.18%,8,61.25,61.3,60.9,61.2,0.2,0.33%,13487,823825,0
1039,103/04/09,0,-1085,4970,1063,-81 8,842,-553 8,0.37%,79.21%,0,60.8,61.1,60.8,61.0,0.2,0.33%,12051,735235,0
1040,103/04/08,0,-1682,10423,1144,54 6,1395,-45 10,0.40%,121.94%,0,60.45,60.9,60.45,60.8,0.3,0.50%,13990,849351,0
1041,103/04/07,0,-1601,5789,1090,12 9,1440,-25 2,0.38%,132.11%,0,60.4,60.5,60.3,60.5,-0.15,-0.25%,11380,687722,0
1042,103/04/03,0,826,6737,1078,-94 7,1465,-17 10,0.37%,135.90%,0,60.8,60.95,60.65,60.65,-0.15,-0.25%,12620,766518,0
1043,103/04/02,0,-1601,11636,1172,-290 2,1482,-18 5,0.39%,126.45%,0,60.8,61.15,60.8,60.8,0.2,0.33%,19105,1164181,0
1044,103/04/01,0,8094,14038,1462,-315 1,1500,-18 10,0.48%,102.60%,2,60.25,60.6,60.2,60.6,0.5,0.83%,28836,1742191,0
1045,103/03/31,0,2588,11286,1777,-46 7,1518,2 5,0.58%,85.42%,86,60.05,60.15,59.9,60.1,0.2,0.33%,17187,1032021,0
1046,103/03/28,0,2239,14706,1823,-303 6,1516,-16 3,0.59%,83.16%,4,59.85,60.1,59.8,59.9,0.1,0.17%,20165,1208962,0
1047,103/03/27,0,1987,7292,2126,-77 3,1532,-2 8,0.69%,72.06%,31,59.5,59.85,59.45,59.8,0.1,0.17%,11258,671285,0
1048,103/03/26,0,2255,4206,2203,-295 0,1534,80 8,0.71%,69.63%,10,59.45,59.7,59.35,59.7,0.55,0.93%,9980,594390,0
1049,103/03/25,0,-86,170,2498,-155 8,1454,37 7,0.81%,58.21%,2,58.5,59.15,58.5,59.15,0.5,0.85%,4915,289305,0
1050,103/03/24,0,1173,-2661,2653,152 0,1417,-34 4,0.86%,53.41%,8,58.45,58.65,58.25,58.65,0.15,0.26%,11346,663113,0
1051,103/03/21,0,-1648,-681,2501,48 9,1451,-189 8,0.81%,58.02%,0,58.65,58.65,58.4,58.5,0.0,0.00%,4143,242515,0
1052,103/03/20,0,-2965,-3870,2453,277 4,1640,-795 10,0.77%,66.86%,0,58.7,58.7,58.3,58.5,-0.75,-1.27%,18483,1079233,0
1053,103/03/19,0,-576,1787,2176,-541 9,2435,-49 1,0.69%,111.90%,17,59.4,59.45,58.95,59.25,-0.15,-0.25%,9855,583117,0
1054,103/03/18,0,-1510,2096,2717,-73 9,2484,2 4,0.85%,91.42%,7,59.4,59.5,59.2,59.4,0.35,0.59%,14863,882017,0
1055,103/03/17,0,2904,-308,2790,49 5,2482,-8 8,0.88%,88.96%,2,59.15,59.2,58.9,59.05,-0.1,-0.17%,8983,529914,0
1056,103/03/14,0,125,2988,2741,102 1,2490,-29 6,0.86%,90.84%,81,59.15,59.3,59.1,59.15,-0.6,-1.00%,13450,796078,0
1057,103/03/13,0,6701,14747,2639,-228 5,2519,39 3,0.82%,95.45%,1,59.25,59.8,59.25,59.75,0.95,1.62%,25693,1533322,0
1058,103/03/12,0,-1470,401,2867,126 6,2480,-14 6,0.89%,86.50%,7,58.85,59.0,58.75,58.8,-0.55,-0.93%,2672,157215,0
1059,103/03/11,0,1362,2166,2741,-8 3,2494,-4 3,0.85%,90.99%,1,59.25,59.45,59.15,59.35,0.3,0.51%,4968,294582,0
1060,103/03/10,0,3589,2630,2749,34 8,2498,24 8,0.85%,90.87%,1,59.3,59.4,58.95,59.05,-0.35,-0.59%,7931,468535,0
1061,103/03/07,-50,2412,22316,2715,-226 6,2474,34 10,0.84%,91.12%,8,59.3,59.8,59.3,59.4,0.25,0.42%,30395,1808622,0
1062,103/03/06,-30,7173,16008,2941,-528 9,2440,-149 2,0.90%,82.96%,13,58.35,59.2,58.35,59.15,0.85,1.46%,26227,1543673,0
1063,103/03/05,-130,718,1557,3469,-225 7,2589,-10 10,1.06%,74.63%,2,58.2,58.45,58.2,58.3,0.6,1.04%,6902,402696,0
1064,103/03/04,0,1633,1067,3694,13 2,2599,9 5,1.13%,70.36%,7,57.9,58.0,57.7,57.7,-0.25,-0.43%,6186,357739,0
1065,103/03/03,0,775,707,3681,13 1,2590,-34 10,1.12%,70.36%,44,57.8,58.15,57.5,57.95,-0.35,-0.60%,8021,463398,0
1066,103/02/27,-226,1626,709,3668,-66 7,2624,-15 5,1.10%,71.54%,28,58.3,58.45,58.3,58.3,-0.1,-0.17%,3676,214535,0
1067,103/02/26,-236,1616,4850,3734,-197 6,2639,7 3,1.12%,70.67%,54,58.0,58.5,57.95,58.4,0.25,0.43%,8954,522326,0
1068,103/02/25,-478,1767,5416,3931,-60 3,2632,58 8,1.17%,66.95%,0,58.25,58.25,57.95,58.15,0.25,0.43%,8622,500964,0
1069,103/02/24,-60,2649,2618,3991,-30 0,2574,32 8,1.19%,64.50%,10,58.4,58.45,57.8,57.9,-0.3,-0.52%,7368,427852,0
1070,103/02/21,0,3837,9723,4021,-396 8,2542,87 7,1.20%,63.22%,6,58.4,58.45,58.2,58.2,0.55,0.95%,17317,1009724,0
1071,103/02/20,0,2256,3855,4417,151 0,2455,-12 4,1.31%,55.58%,43,58.05,58.05,57.6,57.65,-0.5,-0.86%,13737,793858,0
1072,103/02/19,0,4600,7247,4266,-33 9,2467,64 8,1.27%,57.83%,3,58.1,58.2,58.05,58.15,0.0,0.00%,13367,776754,0
1073,103/02/18,0,2293,6687,4299,-134 4,2403,65 10,1.28%,55.90%,8,57.95,58.15,57.8,58.15,0.2,0.35%,13089,759134,0
1074,103/02/17,0,293,13109,4433,-272 9,2338,42 1,1.32%,52.74%,8,58.1,58.25,57.95,57.95,0.0,0.00%,15435,896780,0
1075,103/02/14,-1200,5451,13330,4705,-427 9,2296,-203 4,1.39%,48.80%,45,57.7,58.2,57.7,57.95,0.55,0.96%,22329,1296000,0
1076,103/02/13,0,-1609,4877,5132,-141 5,2499,77 8,1.52%,48.69%,7,57.45,57.55,57.35,57.4,-0.15,-0.26%,8236,472959,0
1077,103/02/12,0,711,8815,5273,-287 1,2422,50 6,1.56%,45.93%,37,57.15,57.55,57.15,57.55,0.6,1.05%,18605,1067688,0
1078,103/02/11,0,1980,0,5560,-143 5,2372,83 3,1.64%,42.66%,3,56.6,56.95,56.6,56.95,0.35,0.62%,5582,317077,0
1079,103/02/10,0,-351,-741,5703,-356 6,2289,196 6,1.69%,40.14%,34,56.9,56.9,56.6,56.6,0.0,0.00%,6020,341784,0
1080,103/02/07,0,3444,40,6059,-449 3,2093,209 3,1.79%,34.54%,52,56.4,56.7,56.3,56.6,0.6,1.07%,16028,906122,0
1081,103/02/06,0,-2680,-5358,6508,124 8,1884,218 8,1.92%,28.95%,13,55.95,56.2,55.8,56.0,0.2,0.36%,12854,719873,0
1082,103/02/05,245,-15939,-33057,6384,"1,410 6",1666,-724 10,1.89%,26.10%,171,56.4,56.4,55.6,55.8,-1.8,-3.13%,57560,3221380,0
1083,103/01/27,765,-7690,-4996,4974,123 7,2390,-131 5,1.49%,48.05%,162,58.1,58.2,57.45,57.6,-1.05,-1.79%,21325,1228050,0
1084,103/01/24,0,1940,6939,4851,-423 6,2521,24 3,1.44%,51.97%,25,58.3,58.8,58.3,58.65,0.15,0.26%,10706,627471,0
1085,103/01/23,0,1098,3003,5274,90 3,2497,-38 8,1.56%,47.35%,6,58.6,58.75,58.35,58.5,-0.15,-0.26%,6905,404193,0
1086,103/01/22,0,369,4847,5184,-120 0,2535,-12 8,1.53%,48.90%,47,58.45,58.65,58.35,58.65,0.1,0.17%,6838,400293,0
1087,103/01/21,0,645,4843,5304,-57 8,2547,-7 7,1.57%,48.02%,26,58.75,58.85,58.5,58.55,-0.25,-0.43%,6964,408196,0
1088,103/01/20,0,1422,3418,5361,-17 0,2554,23 4,1.59%,47.64%,40,58.4,58.8,58.4,58.8,0.15,0.26%,5627,330310,0
1089,103/01/17,0,3041,3126,5378,-123 9,2531,6 8,1.59%,47.06%,49,58.6,58.7,58.3,58.65,0.1,0.17%,8170,478202,0
1090,103/01/16,0,3371,6417,5501,-177 4,2525,49 10,1.63%,45.90%,75,58.5,58.75,58.5,58.55,0.15,0.26%,12772,749062,0
1091,103/01/15,60,6250,2856,5678,-563 9,2476,128 1,1.66%,43.61%,124,57.95,58.45,57.95,58.4,0.6,1.04%,11676,680334,0
1092,103/01/14,60,1369,-24,6241,-115 9,2348,6 4,1.80%,37.62%,0,57.7,57.85,57.6,57.8,-0.1,-0.17%,4276,246832,0
1093,103/01/13,0,-354,702,6356,-19 5,2342,34 8,1.83%,36.85%,32,58.0,58.2,57.8,57.9,0.35,0.61%,6180,358200,0
1094,103/01/10,0,365,815,6375,-4 1,2308,10 6,1.84%,36.20%,0,57.5,57.65,57.5,57.55,0.0,0.00%,4742,272993,0
1095,103/01/09,0,-3972,-108,6379,-134 5,2298,-18 3,1.84%,36.02%,18,57.65,57.8,57.4,57.55,-0.25,-0.43%,8571,493178,0
1096,103/01/08,0,-615,1098,6513,362 6,2316,-16 6,1.87%,35.56%,0,57.7,57.95,57.7,57.8,0.1,0.17%,7605,439845,0
1097,103/01/07,0,4257,1001,6151,11 3,2332,-40 3,1.77%,37.91%,10,57.75,57.9,57.7,57.7,0.0,0.00%,13128,758132,0
1098,103/01/06,0,4252,1213,6140,166 8,2372,-13 8,1.77%,38.63%,13,57.75,57.95,57.55,57.7,-0.15,-0.26%,14871,857371,0
1099,103/01/03,0,3512,436,5974,291 6,2385,-8 10,1.72%,39.92%,9,58.45,58.45,57.7,57.85,-0.7,-1.20%,14510,840196,0
1100,103/01/02,0,1407,4085,5683,-60 9,2393,-15 2,1.63%,42.11%,7,58.7,58.75,58.35,58.55,-0.15,-0.26%,10762,629995,0
1101,102/12/31,0,1237,3790,5743,-202 7,2408,31 5,1.65%,41.93%,81,59.05,59.05,58.7,58.7,-0.1,-0.17%,12257,722130,0
1102,102/12/30,0,6903,2309,5945,-152 6,2377,66 3,1.71%,39.98%,53,58.35,58.95,58.35,58.8,0.5,0.86%,18119,1064066,0
1103,102/12/27,0,-1065,5713,6097,-407 3,2311,-104 8,1.75%,37.90%,68,57.8,58.4,57.8,58.3,0.45,0.78%,12607,732657,0
1104,102/12/26,0,488,323,6504,-8 0,2415,8 8,1.87%,37.13%,63,57.85,57.95,57.8,57.85,0.0,0.00%,3417,197708,0
1105,102/12/25,0,1679,234,6512,-81 8,2407,7 7,1.87%,36.96%,11,57.9,57.95,57.75,57.85,0.05,0.09%,3321,192088,0
1106,102/12/24,0,2426,655,6593,-126 0,2400,-28 4,1.88%,36.40%,41,57.85,57.9,57.7,57.8,-0.05,-0.09%,5053,292130,0
1107,102/12/23,0,4949,191,6719,-88 9,2428,27 8,1.92%,36.14%,18,57.55,58.0,57.55,57.85,0.4,0.70%,9017,521688,0
1108,102/12/20,0,1901,68,6807,-22 4,2401,-2 10,1.94%,35.27%,2,57.35,57.55,57.2,57.45,0.1,0.17%,4318,247994,0
1109,102/12/19,0,381,158,6829,241 9,2403,-25 1,1.95%,35.19%,39,57.4,57.5,57.15,57.35,0.35,0.61%,6052,347059,0
1110,102/12/18,0,-2727,95,6588,278 9,2428,-43 4,1.88%,36.85%,6,57.2,57.2,56.85,57.0,-0.2,-0.35%,3488,198913,0
1111,102/12/17,0,-507,914,6310,-71 5,2471,-24 8,1.77%,39.16%,48,57.15,57.3,57.1,57.2,0.3,0.53%,3090,176775,0
1112,102/12/16,0,-4284,-299,6381,85 1,2495,-134 6,1.79%,39.10%,17,57.25,57.25,56.7,56.9,-0.45,-0.78%,6972,396352,0
1113,102/12/13,0,429,189,6296,142 5,2629,-24 3,1.77%,41.76%,11,57.1,57.4,57.05,57.35,-0.05,-0.09%,5100,292052,0
1114,102/12/12,0,-471,916,6154,84 6,2653,-33 6,1.73%,43.11%,45,57.6,57.6,57.2,57.4,-0.45,-0.78%,4216,241965,0
1115,102/12/11,0,2087,5655,6070,13 3,2686,83 3,1.64%,44.25%,33,57.95,58.3,57.65,57.85,0.05,0.09%,10106,585499,0
1116,102/12/10,0,1160,4241,6057,-147 8,2603,120 8,1.64%,42.98%,15,57.55,57.9,57.55,57.8,0.15,0.26%,6867,396597,0
1117,102/12/09,0,1225,4842,6204,-289 6,2483,108 10,1.68%,40.02%,50,57.55,57.95,57.55,57.65,0.5,0.87%,8645,499380,0
1118,102/12/06,0,92,1762,6493,202 9,2375,-3 2,1.76%,36.58%,14,57.05,57.4,56.9,57.15,0.05,0.09%,4024,230203,0
1119,102/12/05,-120,-1041,2596,6291,-267 7,2378,224 10,1.70%,37.80%,17,57.45,57.5,57.0,57.1,-0.35,-0.61%,6057,346321,0
1120,102/12/04,0,1937,3331,6558,-61 2,2154,139 5,1.78%,32.85%,38,57.25,57.65,57.2,57.45,-0.05,-0.09%,7402,425548,0
1121,102/12/03,0,3093,2769,6619,0 1,2015,66 10,1.79%,30.44%,36,57.35,57.5,57.15,57.5,0.05,0.09%,7385,423384,0
1122,102/12/02,0,902,2541,6619,-43 7,1949,65 0,1.79%,29.45%,21,57.6,57.7,57.35,57.45,-0.1,-0.17%,5601,321901,0
1123,102/11/29,0,11147,352,6662,-763 7,1884,113 5,1.80%,28.28%,80,57.35,57.7,57.25,57.55,0.2,0.35%,14721,846658,0
1124,102/11/28,0,6744,1620,7425,-596 6,1771,55 3,2.01%,23.85%,32,57.35,57.45,57.2,57.35,0.35,0.61%,11237,644295,0
1125,102/11/27,0,2296,515,8021,-61 3,1716,120 8,2.17%,21.39%,35,56.7,57.05,56.65,57.0,0.3,0.53%,8118,462141,0
1126,102/11/26,0,4285,742,8082,127 0,1596,70 8,2.19%,19.75%,52,56.0,56.9,56.0,56.7,0.45,0.80%,9879,558861,0
1127,102/11/25,0,3196,-3190,7955,-199 8,1526,-81 7,2.15%,19.18%,31,56.15,56.5,56.15,56.25,0.75,1.35%,10345,582455,0
1128,102/11/22,0,-2937,-1010,8154,71 0,1607,109 4,2.22%,19.71%,51,55.5,55.7,55.5,55.5,0.05,0.09%,10916,606805,0
1129,102/11/21,0,-8698,-19247,8083,"1,050 9",1498,32 8,2.21%,18.53%,282,56.1,56.1,55.4,55.45,-1.0,-1.77%,35062,1947623,0
1130,102/11/20,0,-3037,-2376,7033,70 4,1466,154 10,1.94%,20.84%,47,56.65,56.7,56.35,56.45,-0.35,-0.62%,9702,548102,0
1131,102/11/19,60,-171,239,6963,-29 9,1312,-1 1,1.94%,18.84%,55,56.55,56.85,56.55,56.8,0.35,0.62%,8479,480734,0
1132,102/11/18,60,-2082,-630,6992,-162 9,1313,32 4,1.95%,18.78%,77,56.35,56.5,56.2,56.45,0.3,0.53%,5566,313864,0
1133,102/11/15,0,-4269,-4819,7154,122 5,1281,65 8,2.03%,17.91%,233,56.1,56.35,55.9,56.15,0.25,0.45%,12723,714441,0
1134,102/11/14,0,-2775,-8153,7032,998 1,1216,-66 6,2.01%,17.29%,88,56.0,56.1,55.65,55.9,0.15,0.27%,15583,870464,0
1135,102/11/13,0,-7308,-7484,6034,437 5,1282,-15 3,1.74%,21.25%,167,56.25,56.3,55.7,55.75,-0.75,-1.33%,17169,960655,0
1136,102/11/12,0,-1492,-1398,5597,-41 6,1297,7 6,1.63%,23.17%,143,56.6,56.6,56.2,56.5,0.2,0.36%,6243,352233,0
1137,102/11/11,0,-4237,-1472,5638,396 3,1290,-90 3,1.64%,22.88%,40,56.45,56.5,56.2,56.3,-0.15,-0.27%,8238,463973,0
1138,102/11/08,0,-2596,-852,5242,-33 8,1380,-6 8,1.53%,26.33%,19,56.6,56.65,56.35,56.45,-0.2,-0.35%,6210,350924,0
1139,102/11/07,0,-2195,-1351,5275,119 6,1386,11 10,1.54%,26.27%,108,56.85,56.85,56.5,56.65,-0.15,-0.26%,4901,277660,0
1140,102/11/06,0,-1749,-653,5156,94 9,1375,115 2,1.51%,26.67%,9,56.8,56.9,56.6,56.8,0.0,0.00%,4717,267848,0
1141,102/11/05,0,-3064,65,5062,158 7,1260,32 10,1.48%,24.89%,134,57.25,57.35,56.75,56.8,-0.55,-0.96%,7879,448706,0
1142,102/11/04,0,-1286,-1229,4904,193 2,1228,49 5,1.43%,25.04%,188,57.4,57.4,57.1,57.35,-0.25,-0.43%,6647,380467,0
1143,102/11/01,0,-4114,230,4711,145 1,1179,46 10,1.38%,25.03%,12,58.0,58.1,57.45,57.6,-0.3,-0.52%,6293,362802,0
1144,102/10/31,0,-750,-113,4566,-66 7,1133,131 5,1.34%,24.81%,170,57.85,58.05,57.6,57.9,0.0,0.00%,6046,349993,0
1145,102/10/30,0,351,-186,4632,-63 6,1002,98 3,1.36%,21.63%,22,57.8,57.9,57.65,57.9,0.15,0.26%,4376,252902,0
1146,102/10/29,0,-561,607,4695,223 3,904,248 8,1.37%,19.25%,46,57.45,57.8,57.3,57.75,0.25,0.43%,5791,333532,0
1147,102/10/28,0,1923,1803,4472,-100 0,656,228 8,1.31%,14.67%,19,57.15,57.65,57.1,57.5,0.4,0.70%,6937,398367,0
1148,102/10/25,0,-8228,-242,4572,301 8,428,108 7,1.34%,9.36%,169,57.35,57.35,56.85,57.1,-0.45,-0.78%,11177,638101,0
1149,102/10/24,0,-1595,407,4271,291 0,320,320 4,1.25%,7.49%,116,57.7,57.7,57.15,57.55,-1.15,-1.96%,7936,455537,0
1150,102/10/23,0,485,1396,3980,-67 9,0,0 8,1.16%,0.00%,0,59.1,59.1,58.6,58.7,-0.3,-0.51%,8639,508499,0
1151,102/10/22,0,4370,176,4047,-181 4,0,0 10,1.16%,0.00%,0,58.8,59.1,58.6,59.0,0.0,0.00%,7199,424385,0
